order_id,order_date,customer_id,product_id,product_category,vendor_id,vendor_name,price,quantity,revenue
10338,2022-01-19,C1049,E193,Electronics,V004,Vendor D,242.29,3,726.87
10339,2022-01-19,C1004,P261,Pharma,V003,Vendor C,68.04,1,68.04
10340,2022-01-19,C1012,E138,Electronics,V001,Vendor A,211.38,5,1056.9
10341,2022-01-19,C1067,P207,Pharma,V001,Vendor A,53.5,4,214.0
10342,2022-01-19,C1092,P261,Pharma,V004,Vendor D,53.76,2,107.52
10343,2022-01-19,C1083,E193,Electronics,V001,Vendor A,485.52,1,485.52
10344,2022-01-19,C1060,P255,Pharma,V003,Vendor C,27.23,3,81.69
10345,2022-01-19,C1079,P207,Pharma,V001,Vendor A,25.46,3,76.38
10346,2022-01-19,C1042,P290,Pharma,V004,Vendor D,48.45,1,48.45
10347,2022-01-19,C1040,P207,Pharma,V001,Vendor A,43.77,3,131.31
10348,2022-01-19,C1079,P205,Pharma,V002,Vendor B,51.73,5,258.65
10349,2022-01-19,C1080,P255,Pharma,V002,Vendor B,41.59,4,166.36
10350,2022-01-19,C1095,P205,Pharma,V004,Vendor D,67.61,3,202.83
10351,2022-01-19,C1012,P205,Pharma,V004,Vendor D,59.71,5,298.55
10352,2022-01-20,C1021,P255,Pharma,V001,Vendor A,28.53,1,28.53
10353,2022-01-20,C1005,P255,Pharma,V001,Vendor A,53.02,5,265.1
10354,2022-01-20,C1037,P255,Pharma,V003,Vendor C,67.86,1,67.86
10355,2022-01-20,C1055,P261,Pharma,V002,Vendor B,85.53,5,427.65
10356,2022-01-20,C1067,E138,Electronics,V002,Vendor B,393.14,2,786.28
10357,2022-01-20,C1021,E193,Electronics,V001,Vendor A,276.34,4,1105.36
10358,2022-01-20,C1078,P207,Pharma,V002,Vendor B,93.39,5,466.95
10359,2022-01-20,C1063,P290,Pharma,V002,Vendor B,96.02,1,96.02
10360,2022-01-20,C1029,E138,Electronics,V003,Vendor C,339.67,3,1019.01
10361,2022-01-20,C1058,E169,Electronics,V001,Vendor A,415.66,5,2078.3
10362,2022-01-20,C1059,P255,Pharma,V002,Vendor B,92.27,4,369.08
10363,2022-01-20,C1009,P207,Pharma,V003,Vendor C,99.01,5,495.05
10364,2022-01-20,C1075,P255,Pharma,V004,Vendor D,23.15,2,46.3
10365,2022-01-20,C1088,P255,Pharma,V004,Vendor D,34.45,5,172.25
10366,2022-01-20,C1038,P261,Pharma,V004,Vendor D,45.03,5,225.15
10367,2022-01-21,C1061,P205,Pharma,V002,Vendor B,53.74,5,268.7
10368,2022-01-21,C1048,P290,Pharma,V003,Vendor C,79.61,4,318.44
10369,2022-01-21,C1073,P255,Pharma,V003,Vendor C,45.53,2,91.06
10370,2022-01-21,C1002,P207,Pharma,V003,Vendor C,72.01,3,216.03
10371,2022-01-21,C1001,E199,Electronics,V001,Vendor A,192.2,2,384.4
10372,2022-01-21,C1077,P207,Pharma,V003,Vendor C,75.7,2,151.4
10373,2022-01-21,C1099,E193,Electronics,V003,Vendor C,350.35,1,350.35
10374,2022-01-21,C1028,E193,Electronics,V003,Vendor C,426.75,1,426.75
10375,2022-01-21,C1086,E193,Electronics,V001,Vendor A,369.06,5,1845.3
10376,2022-01-21,C1080,P205,Pharma,V003,Vendor C,90.13,2,180.26
10377,2022-01-21,C1100,P207,Pharma,V001,Vendor A,89.61,3,268.83
10378,2022-01-21,C1074,E169,Electronics,V002,Vendor B,335.13,3,1005.39
10379,2022-01-21,C1011,P255,Pharma,V003,Vendor C,99.83,4,399.32
10380,2022-01-21,C1095,E138,Electronics,V002,Vendor B,418.52,5,2092.6
10381,2022-01-21,C1025,E193,Electronics,V003,Vendor C,317.92,4,1271.68
10382,2022-01-21,C1067,P290,Pharma,V003,Vendor C,81.46,1,81.46
10383,2022-01-21,C1021,E169,Electronics,V004,Vendor D,408.15,1,408.15
10384,2022-01-21,C1037,P255,Pharma,V001,Vendor A,57.38,2,114.76
10385,2022-01-21,C1059,E179,Electronics,V002,Vendor B,400.44,5,2002.2
10386,2022-01-21,C1096,P261,Pharma,V004,Vendor D,42.18,5,210.9
10387,2022-01-21,C1071,P255,Pharma,V001,Vendor A,28.76,1,28.76
10388,2022-01-21,C1050,E179,Electronics,V003,Vendor C,226.39,2,452.78
10389,2022-01-21,C1068,E179,Electronics,V004,Vendor D,425.22,3,1275.66
10390,2022-01-22,C1047,E169,Electronics,V004,Vendor D,496.21,4,1984.84
10391,2022-01-22,C1081,E169,Electronics,V001,Vendor A,231.09,4,924.36
10392,2022-01-22,C1086,E193,Electronics,V004,Vendor D,377.38,5,1886.9
10393,2022-01-22,C1003,P290,Pharma,V003,Vendor C,61.02,2,122.04
10394,2022-01-22,C1078,P261,Pharma,V001,Vendor A,34.12,2,68.24
10395,2022-01-22,C1081,P207,Pharma,V003,Vendor C,34.92,3,104.76
10396,2022-01-22,C1083,E138,Electronics,V001,Vendor A,170.24,1,170.24
10397,2022-01-22,C1017,P205,Pharma,V001,Vendor A,94.22,2,188.44
10398,2022-01-22,C1038,P207,Pharma,V001,Vendor A,33.91,2,67.82
10399,2022-01-22,C1012,P261,Pharma,V002,Vendor B,80.66,1,80.66
10400,2022-01-22,C1049,P207,Pharma,V003,Vendor C,85.27,5,426.35
10401,2022-01-22,C1085,E199,Electronics,V004,Vendor D,337.94,1,337.94
10402,2022-01-22,C1075,E193,Electronics,V004,Vendor D,353.03,2,706.06
10403,2022-01-22,C1083,P205,Pharma,V004,Vendor D,90.2,3,270.6
10404,2022-01-22,C1078,P207,Pharma,V003,Vendor C,30.36,1,30.36
10405,2022-01-22,C1004,P255,Pharma,V002,Vendor B,96.45,4,385.8
10406,2022-01-22,C1056,P207,Pharma,V002,Vendor B,84.76,1,84.76
10407,2022-01-22,C1046,E179,Electronics,V003,Vendor C,407.32,2,814.64
10408,2022-01-22,C1069,E169,Electronics,V001,Vendor A,280.44,3,841.32
10409,2022-01-22,C1050,E169,Electronics,V002,Vendor B,167.07,2,334.14
10410,2022-01-22,C1015,E138,Electronics,V001,Vendor A,227.06,5,1135.3
10411,2022-01-22,C1084,E193,Electronics,V001,Vendor A,176.65,1,176.65
10412,2022-01-22,C1006,P255,Pharma,V002,Vendor B,59.61,5,298.05
10413,2022-01-22,C1016,P290,Pharma,V002,Vendor B,85.97,2,171.94
10414,2022-01-22,C1008,P290,Pharma,V002,Vendor B,89.16,1,89.16
10415,2022-01-22,C1075,P261,Pharma,V002,Vendor B,89.45,4,357.8
10416,2022-01-23,C1042,P261,Pharma,V001,Vendor A,80.22,5,401.1
10417,2022-01-23,C1035,P261,Pharma,V002,Vendor B,96.91,1,96.91
10418,2022-01-23,C1069,P255,Pharma,V002,Vendor B,90.33,2,180.66
10419,2022-01-23,C1014,P205,Pharma,V002,Vendor B,85.6,5,428.0
10420,2022-01-23,C1001,P255,Pharma,V002,Vendor B,85.44,5,427.2
10421,2022-01-23,C1075,E169,Electronics,V001,Vendor A,240.54,2,481.08
10422,2022-01-23,C1022,E169,Electronics,V001,Vendor A,365.92,1,365.92
10423,2022-01-23,C1016,P207,Pharma,V001,Vendor A,70.55,2,141.1
10424,2022-01-23,C1095,E179,Electronics,V004,Vendor D,153.18,5,765.9
10425,2022-01-23,C1057,P255,Pharma,V001,Vendor A,30.28,3,90.84
10426,2022-01-23,C1057,P290,Pharma,V002,Vendor B,54.58,2,109.16
10427,2022-01-23,C1078,E179,Electronics,V003,Vendor C,371.42,5,1857.1
10428,2022-01-23,C1058,E179,Electronics,V001,Vendor A,426.08,4,1704.32
10429,2022-01-23,C1061,E138,Electronics,V004,Vendor D,173.74,3,521.22
10430,2022-01-23,C1087,P205,Pharma,V004,Vendor D,81.68,1,81.68
10431,2022-01-23,C1091,P207,Pharma,V001,Vendor A,57.89,2,115.78
10432,2022-01-23,C1010,P255,Pharma,V002,Vendor B,88.19,5,440.95
10433,2022-01-23,C1008,E193,Electronics,V003,Vendor C,412.38,3,1237.14
10434,2022-01-23,C1079,E199,Electronics,V003,Vendor C,415.39,5,2076.95
10435,2022-01-23,C1048,P290,Pharma,V003,Vendor C,85.72,3,257.16
10436,2022-01-23,C1058,P290,Pharma,V004,Vendor D,74.66,2,149.32
10437,2022-01-23,C1012,P205,Pharma,V002,Vendor B,41.89,5,209.45
10438,2022-01-23,C1055,E138,Electronics,V002,Vendor B,299.16,5,1495.8
10439,2022-01-24,C1052,E169,Electronics,V004,Vendor D,392.79,4,1571.16
10440,2022-01-24,C1051,P207,Pharma,V001,Vendor A,81.83,4,327.32
10441,2022-01-24,C1040,P207,Pharma,V003,Vendor C,41.86,1,41.86
10442,2022-01-24,C1085,E169,Electronics,V003,Vendor C,160.96,5,804.8
10443,2022-01-24,C1019,E138,Electronics,V001,Vendor A,468.33,5,2341.65
10444,2022-01-24,C1011,P205,Pharma,V001,Vendor A,97.16,3,291.48
10445,2022-01-24,C1055,P205,Pharma,V003,Vendor C,55.38,3,166.14
10446,2022-01-24,C1016,P290,Pharma,V001,Vendor A,45.66,2,91.32
10447,2022-01-24,C1075,E199,Electronics,V003,Vendor C,220.13,1,220.13
10448,2022-01-24,C1085,P205,Pharma,V004,Vendor D,77.19,2,154.38
10449,2022-01-24,C1045,E138,Electronics,V001,Vendor A,315.62,4,1262.48
10450,2022-01-24,C1036,P290,Pharma,V003,Vendor C,89.49,5,447.45
10451,2022-01-24,C1045,P205,Pharma,V002,Vendor B,87.58,4,350.32
10452,2022-01-24,C1019,P207,Pharma,V002,Vendor B,83.74,4,334.96
10453,2022-01-24,C1013,E169,Electronics,V003,Vendor C,469.14,2,938.28
10454,2022-01-24,C1014,P255,Pharma,V002,Vendor B,34.84,1,34.84
10455,2022-01-24,C1054,P290,Pharma,V001,Vendor A,68.58,4,274.32
10456,2022-01-24,C1077,E169,Electronics,V001,Vendor A,345.44,1,345.44
10457,2022-01-24,C1023,E169,Electronics,V003,Vendor C,172.47,5,862.35
10458,2022-01-24,C1043,E169,Electronics,V001,Vendor A,356.59,3,1069.77
10459,2022-01-24,C1023,E193,Electronics,V004,Vendor D,202.35,5,1011.75
10460,2022-01-24,C1008,P261,Pharma,V001,Vendor A,74.44,2,148.88
10461,2022-01-24,C1011,P290,Pharma,V002,Vendor B,75.6,1,75.6
10462,2022-01-24,C1048,E138,Electronics,V004,Vendor D,422.95,3,1268.85
10463,2022-01-24,C1043,P261,Pharma,V003,Vendor C,28.39,1,28.39
10464,2022-01-25,C1039,E169,Electronics,V001,Vendor A,395.86,2,791.72
10465,2022-01-25,C1006,P261,Pharma,V002,Vendor B,46.12,2,92.24
10466,2022-01-25,C1096,P290,Pharma,V001,Vendor A,27.03,5,135.15
10467,2022-01-25,C1086,P205,Pharma,V003,Vendor C,85.96,2,171.92
10468,2022-01-25,C1056,P207,Pharma,V004,Vendor D,98.2,2,196.4
10469,2022-01-25,C1077,P207,Pharma,V004,Vendor D,84.05,2,168.1
10470,2022-01-25,C1034,P261,Pharma,V001,Vendor A,33.4,1,33.4
10471,2022-01-25,C1044,P207,Pharma,V001,Vendor A,29.94,3,89.82
10472,2022-01-25,C1036,P290,Pharma,V004,Vendor D,94.9,1,94.9
10473,2022-01-25,C1067,P255,Pharma,V001,Vendor A,94.82,2,189.64
10474,2022-01-25,C1028,E138,Electronics,V001,Vendor A,430.6,3,1291.8
10475,2022-01-25,C1000,P261,Pharma,V003,Vendor C,91.59,4,366.36
10476,2022-01-25,C1027,P261,Pharma,V003,Vendor C,82.71,3,248.13
10477,2022-01-26,C1037,P255,Pharma,V001,Vendor A,77.99,4,311.96
10478,2022-01-26,C1000,E138,Electronics,V004,Vendor D,205.84,5,1029.2
10479,2022-01-26,C1022,P261,Pharma,V004,Vendor D,37.54,4,150.16
10480,2022-01-26,C1068,E193,Electronics,V003,Vendor C,213.74,5,1068.7
10481,2022-01-26,C1009,P207,Pharma,V001,Vendor A,32.93,2,65.86
10482,2022-01-26,C1055,P205,Pharma,V004,Vendor D,38.28,1,38.28
10483,2022-01-26,C1009,P255,Pharma,V004,Vendor D,72.03,2,144.06
10484,2022-01-26,C1073,P207,Pharma,V004,Vendor D,74.42,5,372.1
10485,2022-01-26,C1037,P205,Pharma,V004,Vendor D,87.24,1,87.24
10486,2022-01-27,C1002,E169,Electronics,V002,Vendor B,407.37,4,1629.48
10487,2022-01-27,C1079,E138,Electronics,V003,Vendor C,164.04,1,164.04
10488,2022-01-27,C1011,P207,Pharma,V001,Vendor A,66.29,4,265.16
10489,2022-01-27,C1031,P207,Pharma,V004,Vendor D,78.02,4,312.08
10490,2022-01-27,C1067,P205,Pharma,V004,Vendor D,67.82,4,271.28
10491,2022-01-27,C1039,P255,Pharma,V002,Vendor B,99.37,2,198.74
10492,2022-01-27,C1042,E193,Electronics,V001,Vendor A,223.73,5,1118.65
10493,2022-01-27,C1065,P205,Pharma,V002,Vendor B,70.52,1,70.52
10494,2022-01-27,C1099,P255,Pharma,V003,Vendor C,82.08,4,328.32
10495,2022-01-27,C1093,P261,Pharma,V002,Vendor B,39.0,2,78.0
10496,2022-01-27,C1013,E193,Electronics,V003,Vendor C,449.03,5,2245.15
10497,2022-01-27,C1025,P261,Pharma,V002,Vendor B,39.78,4,159.12
10498,2022-01-27,C1097,E179,Electronics,V002,Vendor B,305.86,1,305.86
10499,2022-01-27,C1098,E138,Electronics,V004,Vendor D,357.53,1,357.53
10500,2022-01-27,C1096,P290,Pharma,V004,Vendor D,44.97,4,179.88
10501,2022-01-27,C1087,P290,Pharma,V003,Vendor C,88.64,5,443.2
10502,2022-01-27,C1080,P255,Pharma,V002,Vendor B,81.88,4,327.52
10503,2022-01-27,C1056,E179,Electronics,V004,Vendor D,232.96,3,698.88
10504,2022-01-27,C1056,P255,Pharma,V003,Vendor C,25.88,2,51.76
10505,2022-01-27,C1075,E179,Electronics,V003,Vendor C,267.95,1,267.95
10506,2022-01-27,C1064,P205,Pharma,V003,Vendor C,55.95,3,167.85
10507,2022-01-27,C1059,E138,Electronics,V001,Vendor A,397.37,4,1589.48
10508,2022-01-27,C1007,E169,Electronics,V003,Vendor C,162.83,5,814.15
10509,2022-01-28,C1009,P205,Pharma,V004,Vendor D,87.53,4,350.12
10510,2022-01-28,C1059,E199,Electronics,V001,Vendor A,452.48,4,1809.92
10511,2022-01-28,C1057,P290,Pharma,V002,Vendor B,28.95,2,57.9
10512,2022-01-28,C1041,P290,Pharma,V004,Vendor D,29.84,5,149.2
10513,2022-01-28,C1064,E193,Electronics,V001,Vendor A,168.09,1,168.09
10514,2022-01-28,C1057,P205,Pharma,V003,Vendor C,56.18,5,280.9
10515,2022-01-28,C1091,P205,Pharma,V002,Vendor B,45.29,1,45.29
10516,2022-01-28,C1005,P261,Pharma,V004,Vendor D,23.33,2,46.66
10517,2022-01-28,C1056,E199,Electronics,V002,Vendor B,495.32,3,1485.96
10518,2022-01-28,C1046,P255,Pharma,V003,Vendor C,21.39,1,21.39
10519,2022-01-28,C1049,P207,Pharma,V003,Vendor C,97.85,3,293.55
10520,2022-01-28,C1086,P290,Pharma,V001,Vendor A,47.41,4,189.64
10521,2022-01-28,C1080,E169,Electronics,V001,Vendor A,200.24,2,400.48
10522,2022-01-28,C1042,P205,Pharma,V004,Vendor D,78.63,2,157.26
10523,2022-01-28,C1036,E169,Electronics,V002,Vendor B,182.87,5,914.35
10524,2022-01-28,C1042,E179,Electronics,V002,Vendor B,487.17,2,974.34
10525,2022-01-28,C1044,P255,Pharma,V004,Vendor D,87.05,2,174.1
10526,2022-01-28,C1016,P290,Pharma,V001,Vendor A,74.66,2,149.32
10527,2022-01-29,C1039,P290,Pharma,V004,Vendor D,22.43,1,22.43
10528,2022-01-29,C1082,E169,Electronics,V002,Vendor B,386.78,3,1160.34
10529,2022-01-29,C1085,E199,Electronics,V001,Vendor A,383.44,1,383.44
10530,2022-01-29,C1082,P207,Pharma,V003,Vendor C,47.89,2,95.78
10531,2022-01-29,C1002,P255,Pharma,V003,Vendor C,68.4,1,68.4
10532,2022-01-29,C1023,P261,Pharma,V003,Vendor C,52.55,5,262.75
10533,2022-01-29,C1098,P207,Pharma,V002,Vendor B,27.24,1,27.24
10534,2022-01-29,C1028,P261,Pharma,V002,Vendor B,90.28,5,451.4
10535,2022-01-29,C1009,E169,Electronics,V001,Vendor A,383.66,2,767.32
10536,2022-01-29,C1064,P290,Pharma,V001,Vendor A,90.23,3,270.69
10537,2022-01-29,C1084,E169,Electronics,V002,Vendor B,436.24,1,436.24
10538,2022-01-29,C1076,E138,Electronics,V002,Vendor B,263.61,4,1054.44
10539,2022-01-29,C1020,P261,Pharma,V002,Vendor B,51.69,5,258.45
10540,2022-01-29,C1092,P207,Pharma,V001,Vendor A,51.08,1,51.08
10541,2022-01-29,C1052,P255,Pharma,V002,Vendor B,39.0,1,39.0
10542,2022-01-29,C1056,P290,Pharma,V003,Vendor C,38.18,2,76.36
10543,2022-01-30,C1096,P207,Pharma,V002,Vendor B,80.75,1,80.75
10544,2022-01-30,C1068,P261,Pharma,V003,Vendor C,63.39,2,126.78
10545,2022-01-30,C1100,E138,Electronics,V002,Vendor B,158.97,2,317.94
10546,2022-01-30,C1047,P290,Pharma,V004,Vendor D,50.42,2,100.84
10547,2022-01-30,C1059,E169,Electronics,V004,Vendor D,236.12,4,944.48
10548,2022-01-30,C1064,P290,Pharma,V004,Vendor D,81.19,2,162.38
10549,2022-01-30,C1020,E193,Electronics,V002,Vendor B,484.43,5,2422.15
10550,2022-01-30,C1032,E179,Electronics,V004,Vendor D,218.52,5,1092.6
10551,2022-01-30,C1047,E199,Electronics,V001,Vendor A,484.13,4,1936.52
10552,2022-01-30,C1091,P290,Pharma,V001,Vendor A,50.41,4,201.64
10553,2022-01-30,C1036,E179,Electronics,V002,Vendor B,317.71,3,953.13
10554,2022-01-30,C1034,P207,Pharma,V002,Vendor B,33.31,4,133.24
10555,2022-01-30,C1055,E179,Electronics,V002,Vendor B,249.71,3,749.13
10556,2022-01-30,C1057,E169,Electronics,V001,Vendor A,431.06,3,1293.18
10557,2022-01-30,C1053,P205,Pharma,V004,Vendor D,68.83,2,137.66
10558,2022-01-30,C1064,P255,Pharma,V002,Vendor B,41.81,4,167.24
10559,2022-01-30,C1049,P205,Pharma,V003,Vendor C,29.75,3,89.25
10560,2022-01-30,C1028,E179,Electronics,V003,Vendor C,213.5,5,1067.5
10561,2022-01-30,C1012,P255,Pharma,V002,Vendor B,65.38,2,130.76
10562,2022-01-30,C1017,E179,Electronics,V003,Vendor C,298.58,1,298.58
10563,2022-01-30,C1060,E193,Electronics,V004,Vendor D,165.19,2,330.38
10564,2022-01-31,C1057,E199,Electronics,V001,Vendor A,459.47,1,459.47
10565,2022-01-31,C1010,P205,Pharma,V003,Vendor C,36.96,2,73.92
10566,2022-01-31,C1027,P261,Pharma,V004,Vendor D,48.86,2,97.72
10567,2022-01-31,C1014,P255,Pharma,V002,Vendor B,38.95,5,194.75
10568,2022-01-31,C1038,E179,Electronics,V001,Vendor A,246.18,3,738.54
10569,2022-01-31,C1030,E138,Electronics,V004,Vendor D,298.31,2,596.62
10570,2022-01-31,C1008,P205,Pharma,V004,Vendor D,27.64,4,110.56
10571,2022-01-31,C1076,P290,Pharma,V001,Vendor A,56.14,2,112.28
10572,2022-01-31,C1080,E199,Electronics,V002,Vendor B,208.8,3,626.4
10573,2022-01-31,C1091,E193,Electronics,V003,Vendor C,451.98,5,2259.9
10574,2022-01-31,C1054,P205,Pharma,V003,Vendor C,34.28,5,171.4
10575,2022-01-31,C1030,P290,Pharma,V004,Vendor D,68.57,3,205.71
10576,2022-01-31,C1023,P205,Pharma,V003,Vendor C,40.55,5,202.75
10577,2022-02-01,C1008,P290,Pharma,V001,Vendor A,41.96,5,209.8
10578,2022-02-01,C1049,P207,Pharma,V001,Vendor A,52.35,5,261.75
10579,2022-02-01,C1081,P207,Pharma,V003,Vendor C,75.39,4,301.56
10580,2022-02-01,C1032,P205,Pharma,V003,Vendor C,68.26,2,136.52
10581,2022-02-01,C1100,E179,Electronics,V003,Vendor C,177.8,5,889.0
10582,2022-02-01,C1030,P205,Pharma,V003,Vendor C,67.66,1,67.66
10583,2022-02-01,C1017,P205,Pharma,V003,Vendor C,38.13,1,38.13
10584,2022-02-01,C1069,E169,Electronics,V002,Vendor B,304.84,4,1219.36
10585,2022-02-01,C1099,P207,Pharma,V004,Vendor D,73.57,4,294.28
10586,2022-02-01,C1080,P261,Pharma,V002,Vendor B,71.21,2,142.42
10587,2022-02-01,C1008,P207,Pharma,V001,Vendor A,62.64,5,313.2
10588,2022-02-01,C1037,P261,Pharma,V001,Vendor A,46.64,2,93.28
10589,2022-02-01,C1025,E179,Electronics,V003,Vendor C,381.64,1,381.64
10590,2022-02-01,C1039,P290,Pharma,V004,Vendor D,78.45,4,313.8
10591,2022-02-01,C1069,E138,Electronics,V003,Vendor C,181.07,5,905.35
10592,2022-02-01,C1004,E193,Electronics,V003,Vendor C,372.24,1,372.24
10593,2022-02-01,C1045,P205,Pharma,V003,Vendor C,27.73,1,27.73
10594,2022-02-01,C1034,E179,Electronics,V003,Vendor C,271.65,4,1086.6
10595,2022-02-01,C1055,E138,Electronics,V004,Vendor D,316.21,5,1581.05
10596,2022-02-01,C1049,E169,Electronics,V002,Vendor B,490.96,5,2454.8
10597,2022-02-01,C1063,E138,Electronics,V003,Vendor C,474.45,4,1897.8
10598,2022-02-02,C1066,E169,Electronics,V001,Vendor A,368.25,2,736.5
10599,2022-02-02,C1093,P207,Pharma,V001,Vendor A,68.68,4,274.72
10600,2022-02-02,C1055,E199,Electronics,V002,Vendor B,398.06,4,1592.24
10601,2022-02-02,C1069,P255,Pharma,V003,Vendor C,38.19,5,190.95
10602,2022-02-02,C1013,P205,Pharma,V003,Vendor C,50.47,2,100.94
10603,2022-02-02,C1084,P255,Pharma,V003,Vendor C,39.12,1,39.12
10604,2022-02-02,C1057,P290,Pharma,V004,Vendor D,86.02,2,172.04
10605,2022-02-02,C1021,E138,Electronics,V003,Vendor C,455.67,3,1367.01
10606,2022-02-02,C1057,P205,Pharma,V003,Vendor C,65.97,4,263.88
10607,2022-02-02,C1078,E138,Electronics,V003,Vendor C,286.86,4,1147.44
10608,2022-02-02,C1081,P205,Pharma,V001,Vendor A,29.31,2,58.62
10609,2022-02-02,C1085,E138,Electronics,V003,Vendor C,283.22,2,566.44
10610,2022-02-02,C1065,P261,Pharma,V001,Vendor A,83.2,4,332.8
10611,2022-02-02,C1018,P290,Pharma,V004,Vendor D,45.8,3,137.4
10612,2022-02-02,C1004,P261,Pharma,V001,Vendor A,32.3,3,96.9
10613,2022-02-02,C1030,P255,Pharma,V003,Vendor C,96.59,2,193.18
10614,2022-02-03,C1049,P290,Pharma,V001,Vendor A,58.35,1,58.35
10615,2022-02-03,C1077,E193,Electronics,V004,Vendor D,362.23,1,362.23
10616,2022-02-03,C1047,E169,Electronics,V004,Vendor D,261.14,3,783.42
10617,2022-02-03,C1097,P205,Pharma,V002,Vendor B,86.02,5,430.1
10618,2022-02-03,C1067,E169,Electronics,V004,Vendor D,192.62,5,963.1
10619,2022-02-03,C1040,P255,Pharma,V002,Vendor B,60.49,4,241.96
10620,2022-02-03,C1014,E179,Electronics,V002,Vendor B,342.34,4,1369.36
10621,2022-02-03,C1063,E199,Electronics,V004,Vendor D,477.76,4,1911.04
10622,2022-02-03,C1071,P205,Pharma,V003,Vendor C,42.22,5,211.1
10623,2022-02-03,C1099,P255,Pharma,V004,Vendor D,69.57,4,278.28
10624,2022-02-03,C1027,P290,Pharma,V003,Vendor C,50.92,5,254.6
10625,2022-02-03,C1088,P207,Pharma,V002,Vendor B,35.34,1,35.34
10626,2022-02-03,C1015,P261,Pharma,V001,Vendor A,58.77,2,117.54
10627,2022-02-03,C1057,E193,Electronics,V004,Vendor D,366.82,1,366.82
10628,2022-02-03,C1011,P255,Pharma,V003,Vendor C,33.65,5,168.25
10629,2022-02-03,C1090,P205,Pharma,V003,Vendor C,82.62,3,247.86
10630,2022-02-03,C1038,E193,Electronics,V002,Vendor B,366.32,4,1465.28
10631,2022-02-03,C1046,P290,Pharma,V002,Vendor B,38.61,4,154.44
10632,2022-02-03,C1015,E193,Electronics,V002,Vendor B,210.81,4,843.24
10633,2022-02-03,C1030,E138,Electronics,V001,Vendor A,446.81,2,893.62
10634,2022-02-03,C1046,E199,Electronics,V003,Vendor C,460.31,5,2301.55
10635,2022-02-03,C1059,P290,Pharma,V002,Vendor B,49.42,4,197.68
10636,2022-02-04,C1078,E179,Electronics,V001,Vendor A,419.26,2,838.52
10637,2022-02-04,C1039,P207,Pharma,V004,Vendor D,53.49,5,267.45
10638,2022-02-04,C1067,P207,Pharma,V004,Vendor D,74.48,5,372.4
10639,2022-02-04,C1073,P205,Pharma,V002,Vendor B,45.88,2,91.76
10640,2022-02-04,C1040,P205,Pharma,V004,Vendor D,70.34,5,351.7
10641,2022-02-04,C1059,P290,Pharma,V003,Vendor C,25.17,4,100.68
10642,2022-02-04,C1016,P290,Pharma,V002,Vendor B,28.78,4,115.12
10643,2022-02-04,C1098,P261,Pharma,V004,Vendor D,56.35,4,225.4
10644,2022-02-04,C1064,E179,Electronics,V001,Vendor A,320.88,4,1283.52
10645,2022-02-04,C1066,P261,Pharma,V003,Vendor C,45.97,4,183.88
10646,2022-02-04,C1021,P261,Pharma,V003,Vendor C,58.08,1,58.08
10647,2022-02-04,C1090,E193,Electronics,V003,Vendor C,288.07,2,576.14
10648,2022-02-04,C1066,E169,Electronics,V001,Vendor A,484.68,1,484.68
10649,2022-02-04,C1032,P261,Pharma,V003,Vendor C,28.17,1,28.17
10650,2022-02-04,C1016,P255,Pharma,V001,Vendor A,75.05,4,300.2
10651,2022-02-04,C1064,E193,Electronics,V002,Vendor B,247.78,2,495.56
10652,2022-02-04,C1021,P290,Pharma,V003,Vendor C,40.24,5,201.2
10653,2022-02-04,C1072,E179,Electronics,V001,Vendor A,373.02,2,746.04
10654,2022-02-04,C1010,P205,Pharma,V003,Vendor C,56.01,1,56.01
10655,2022-02-04,C1083,P261,Pharma,V004,Vendor D,25.33,5,126.65
10656,2022-02-05,C1079,P205,Pharma,V004,Vendor D,55.46,5,277.3
10657,2022-02-05,C1080,P290,Pharma,V003,Vendor C,79.7,1,79.7
10658,2022-02-05,C1082,E169,Electronics,V004,Vendor D,430.75,3,1292.25
10659,2022-02-05,C1031,P207,Pharma,V003,Vendor C,96.52,5,482.6
10660,2022-02-05,C1058,P205,Pharma,V001,Vendor A,56.96,4,227.84
10661,2022-02-05,C1020,P207,Pharma,V004,Vendor D,97.66,3,292.98
10662,2022-02-05,C1061,P207,Pharma,V002,Vendor B,34.82,3,104.46
10663,2022-02-05,C1043,P290,Pharma,V002,Vendor B,27.87,2,55.74
10664,2022-02-05,C1040,E169,Electronics,V003,Vendor C,464.62,1,464.62
10665,2022-02-05,C1051,P261,Pharma,V003,Vendor C,50.56,2,101.12
10666,2022-02-05,C1065,P290,Pharma,V001,Vendor A,29.71,4,118.84
10667,2022-02-05,C1040,P261,Pharma,V004,Vendor D,71.51,2,143.02
10668,2022-02-05,C1015,P255,Pharma,V004,Vendor D,45.78,4,183.12
10669,2022-02-05,C1031,E193,Electronics,V001,Vendor A,316.02,2,632.04
10670,2022-02-05,C1006,E169,Electronics,V004,Vendor D,353.85,4,1415.4
10671,2022-02-06,C1078,P207,Pharma,V002,Vendor B,94.25,1,94.25
10672,2022-02-06,C1020,P255,Pharma,V003,Vendor C,50.08,4,200.32
10673,2022-02-06,C1024,P261,Pharma,V004,Vendor D,69.04,4,276.16
10674,2022-02-06,C1065,E138,Electronics,V004,Vendor D,192.53,3,577.59
10675,2022-02-06,C1039,P207,Pharma,V001,Vendor A,71.66,3,214.98
10676,2022-02-06,C1011,P207,Pharma,V004,Vendor D,85.28,1,85.28
